name	bg17_1.fastq.AR.sorted.bam	bg22.fastq.AR.sorted.bam	bg5.fastq.AR.sorted.bam	bg6.fastq.AR.sorted.bam	bg7.fastq.AR.sorted.bam	bg8.fastq.AR.sorted.bam	sba15.fastq.AR.sorted.bam	sba16.fastq.AR.sorted.bam	sba17_1.fastq.AR.sorted.bam	sba19_1.fastq.AR.sorted.bam	sba20_1.fastq.AR.sorted.bam	sba38.fastq.AR.sorted.bam	sba46.fastq.AR.sorted.bam	sba47.fastq.AR.sorted.bam	sba48.fastq.AR.sorted.bam	sba49.fastq.AR.sorted.bam	sba50.fastq.AR.sorted.bam
M60253.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M64090.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M64281.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M80346.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M93113.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M95287.gene	0	18	0	0	0	0	116	0	66	39	43	0	0	0	0	93	0
NC_005205.gene	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
NC_005324.gene	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0
X03364.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U04610.gene	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	3	0
U10186.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U13633.gene	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0
U15027.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U19459.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U51479.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U75299.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U82085.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V01278.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X01385.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X15100.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X53401.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X63451.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X68412.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X74948.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X91840.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X92506.gene	0	0	0	0	0	0	1	0	4	7	1	6	0	0	0	2	0
X92945.gene	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
X93314.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y10282.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y15510.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Z21523.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Z28968.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB187515.1.orf3.gene	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	114
AF110130.1.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF001493.1.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF462611.1.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF319779.2.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ313523.1.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP003367.1.orf1.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY154657.2.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY234334.1.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ195536.2.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY928180.1.orf2.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY987395.1.orf2.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D16251.1.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ435306.1.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF452177.1.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU177504.2.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M11276.1.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M98270.1.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ449669.1.orf1.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U94857.1.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X02340.1.orf0.gene	0	0	43	3	0	0	2	33	4	5	0	69	0	51	53	1	72
X04555.1.orf0.gene	0	10	2	2	0	0	10	12	48	27	11	37	0	1	1	31	15
X97721.2.orf0.gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1124566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_013450.8612871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1124792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1122813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1122814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1122822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1122907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1123101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1123311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002157.4594908	0	2	0	0	0	0	4	0	7	7	7	5	0	0	1	10	1
NC_002745.1123448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002156.4594907	0	5	0	0	0	0	5	0	10	7	4	2	0	3	0	10	3
NC_002758.1119995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002758.1120002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1123579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002758.1120012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002096.2598307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002013.4594904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1123957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002758.1120096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1124085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1124324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1124852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002745.1125313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002758.1120291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002758.1120521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002758.1120659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002774.1119947	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_012547.7751518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002758.1121260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002758.1121389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002758.1121390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002758.1121630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002758.1121879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002758.1122105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002951.3236525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002951.3236526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002951.3236433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_013450.8613065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002951.3236361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002951.3238285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002951.3238224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002951.3237541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002951.3238401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2859950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2859949	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2859820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2859614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2861159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_012547.7751504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2861655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2860169	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_002952.2860170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2860408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2861402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2859901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2859942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2859941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2861306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2859858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2859615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2859819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002952.2861198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_005054.2598270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_003140.1122765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002953.2862954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002953.2862502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002953.2861834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002953.2862143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_005054.2598287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002953.2863895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002953.2862195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002953.2862566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002953.2862605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_005011.2598316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_003923.1002410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_005127.2610354	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_003923.1002614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_003923.1002759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_003923.1003278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_003923.1003416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_003923.1003417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_003923.1003921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_005024.2598349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_003923.1004127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_005024.2598370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_006629.3237997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_007622.3792685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007622.3795131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_005951.2853409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007622.3792773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007622.3794948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007793.3912899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007793.3914369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007793.3913938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007793.3914945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007793.3914475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007793.3913274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007793.3914065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007793.3914980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007795.3919541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007795.3919542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007795.3920383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5167399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007795.3920998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_013450.8613273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007795.3919991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007795.3920650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007795.3920651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007795.3921883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007795.3920948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5167689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5167690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5167125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5169504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009477.5169318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5168384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007931.3978604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5167133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5315073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5168717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5168711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5167260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5167462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5167700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009487.5169780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5315495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5317786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5317787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5315091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010079.5777126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009619.5314981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5316722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5315488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5315999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5317282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5316152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5317607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5317485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009632.5317004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009641.5330787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009641.5331936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009641.5330370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009641.5330166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009641.5330165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009641.5332514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009641.5331045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009641.5331222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_013450.8613410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010066.5774791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010079.5776896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010079.5776972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010111.5787932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010063.5774822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010063.5774811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010079.5776798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010079.5777088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010079.5775656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010079.5776364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010079.5775747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010079.5777355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010427.6155852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010426.6155849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010419.6155845	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_013450.8614145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_013450.8614146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_013452.8554422	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_013450.8614008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_013450.8614654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010611.6236097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010611.6236205	0	8	0	0	0	0	30	5	27	15	6	10	0	2	6	29	8
NC_010400.5984909	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_010400.5984910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010400.5985368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010400.5986505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010410.6003290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010410.6000771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010410.6003348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010410.6002907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010410.6001677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010410.6002885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010605.6233697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010605.6233718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010410.6002583	0	8	0	0	0	0	22	1	24	33	12	19	0	4	2	23	10
NC_010410.6003168	0	0	6	0	0	0	0	0	0	0	0	0	0	12	13	0	0
NC_010410.6003966	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0
NC_010410.6002590	0	0	0	0	0	17	0	38	0	0	0	66	0	0	0	0	34
NC_010410.6003169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010410.6002603	0	10	0	0	0	0	32	8	19	15	8	16	0	6	1	18	13
NC_010410.6002874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010410.6003586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010410.6002958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010410.6002875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010410.6003171	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	128
NC_010481.6155789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010481.6155782	0	52	0	0	0	0	0	0	372	312	0	160	0	0	0	245	0
NC_010611.6236744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010611.6236421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_010611.6233911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011586.7045194	0	0	0	0	0	12	0	43	0	0	0	80	0	0	0	0	51
NC_011586.7045197	0	0	0	0	0	0	4	0	4	9	3	0	0	1	0	3	0
NC_011586.7045207	0	0	3	0	0	0	0	0	0	0	0	0	0	9	11	0	0
NC_011586.7044972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011586.7045638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011586.7044839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_013506.8571544	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_011586.7046390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011586.7046391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011586.7046392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011586.7044268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011586.7044277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011586.7045443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011586.7045445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_013277.8458023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011595.7059713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_012813.7996741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011595.7060269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011595.7059027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011595.7057926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011595.7059574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011595.7059224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011595.7059912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_011595.7072242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY123251.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY123251.gene3	0	0	4	0	0	0	0	0	0	0	0	0	0	4	4	0	0
AY123251.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ451074.1.gene4	0	21	0	0	0	0	37	0	19	14	5	10	0	5	10	27	7
HQ451074.1.gene20	0	12	0	0	0	0	28	6	20	24	8	20	0	3	3	24	10
HQ451074.1.gene23	0	54	0	0	0	0	0	0	365	299	0	189	0	0	0	268	0
HQ451074.1.gene26	0	59	0	0	0	0	0	0	432	337	0	168	0	0	0	276	0
NC_002695.1.916274	0	127	173	149	153	173	183	243	255	216	124	234	179	233	152	223	367
NC_002695.1.915651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002695.1.914292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002695.1.914942	0	110	139	120	139	236	164	310	554	429	363	315	347	336	254	383	462
NC_002695.1.915402	0	64	84	70	46	116	96	145	118	109	112	150	149	174	101	112	219
NC_002695.1.916016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002695.1.914983	0	15	23	32	33	45	29	42	27	20	16	35	31	53	18	41	36
NC_002695.1.915041	0	5	15	4	7	10	7	8	8	3	7	9	11	8	7	14	23
NC_002695.1.913113	0	8	10	7	5	8	13	22	29	15	13	14	13	21	16	11	25
NC_002695.1.917339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_002695.1.916103	0	8	14	9	20	21	14	25	11	8	8	18	21	16	14	23	32
NC_002695.1.916234	0	4	7	5	7	28	2	6	15	5	7	9	12	8	13	15	14
NC_002695.1.914736	0	22	33	37	32	28	33	57	49	48	32	59	46	73	55	50	71
AJ704863.gene9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ704863.gene23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ704863.gene26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ668814.gene1	0	0	1	0	0	1	0	2	1	0	0	1	0	1	0	0	2
AM410044.gene11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM903082.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AE015929.1.gene468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AE015929.1.gene1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AE016830.1.gene2847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AE016830.1.gene2248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP000675.2.gene499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP000675.2.gene397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
